timestamp,r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st,ES_SENSOR_KB_SENT,ES_SENSOR_KB_RECV
1649334847,2,0,0,3310964,3284,519836,0,0,0,0,58023,143331,2,21,77,0,0,15.7066,1.00547
1649334861,2,0,0,3310736,3292,519836,0,0,0,0,54261,138606,2,21,78,0,0,15.7066,0.992578
1649334875,3,0,0,3311476,3300,519836,0,0,0,0,57471,142460,2,21,77,0,0,14.4984,0.928125
1649334889,3,0,0,3310876,3308,519828,0,0,0,0,56307,140331,5,23,71,0,0,15.7066,1.00547
1649334903,1,0,0,3311784,3316,519828,0,0,0,0,43631,128004,1,26,73,0,0,15.291,0.979688
1649334917,3,0,0,3311356,3324,519836,0,0,0,0,57680,142223,2,24,74,0,0,15.3039,0.979688
1649334931,3,0,0,3311264,3332,519836,0,0,0,0,57859,143287,3,26,71,0,0,15.5053,0.992578
1649334945,1,0,0,3311160,3340,519836,0,0,0,0,42999,127140,1,16,83,0,0,15.7066,0.992578
1649334959,1,0,0,3311288,3348,519836,0,0,0,0,56761,140204,4,21,75,0,0,15.7066,1.00547
1649334973,6,0,0,3311784,3356,519836,0,0,0,0,58338,142948,2,22,76,0,0,19.3312,1.25039
1649334987,3,0,0,3311924,3364,519828,0,0,0,0,57836,143269,2,20,78,0,0,18.9156,1.18594
1649335001,1,0,0,3311200,3372,519828,0,0,0,0,58180,143699,2,25,72,0,0,15.3039,0.979688
1649335015,4,0,0,3311664,3380,519820,0,0,0,0,58117,142324,2,20,78,0,0,18.123,1.16016
1649335029,1,0,0,3311544,3388,519820,0,0,0,0,52860,135728,6,25,69,0,0,15.5053,0.992578
1649335043,2,0,0,3311760,3396,519820,0,0,0,0,45643,130261,2,23,75,0,0,14.6998,0.953906
1649335057,3,0,0,3312428,3404,519820,0,0,0,0,58399,143397,1,18,81,0,0,15.3039,0.966797
1649335071,1,0,0,3310548,3412,519824,0,0,0,0,55970,143542,3,18,79,0,0,18.9285,1.19883
1649335085,2,0,0,3311160,3420,519836,0,0,0,0,57978,143003,1,24,74,0,0,15.7066,1.00547
1649335099,3,0,0,3311112,3428,519844,0,0,0,0,56038,137859,6,24,71,0,0,15.3039,0.979688
1649335113,3,0,0,3311152,3436,519844,0,0,0,0,43483,126710,2,19,79,0,0,14.9012,0.953906
1649335127,2,0,0,3310800,3444,519844,0,0,0,0,58214,143586,3,15,82,0,0,15.3039,0.979688
1649335141,2,0,0,3310932,3452,519844,0,0,0,0,58097,143382,2,19,79,0,0,19.1299,1.22461
1649335155,2,0,0,3311560,3460,519844,0,0,0,0,43184,127673,1,12,87,0,0,18.3244,1.17305
1649335169,2,0,0,3311032,3468,519844,0,0,0,0,43376,127316,5,24,71,0,0,15.3039,0.992578
