timestamp,r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st,ES_SENSOR_KB_SENT,ES_SENSOR_KB_RECV
1649257081,3,0,0,2947468,27900,867548,0,0,4,7,645,669,3,21,75,1,0,15.5053,0.992578
1649257091,3,0,0,2947548,27908,867548,0,0,4,7,654,692,3,21,75,1,0,19.1299,1.19883
1649257101,4,0,0,2947576,27916,867548,0,0,4,7,663,9,3,21,75,1,0,15.3039,0.979688
1649257111,8,0,0,2947704,27924,867548,0,0,4,7,671,31,3,21,75,1,0,15.5053,0.979688
1649257121,2,0,0,2947876,27932,867548,0,0,4,7,679,54,3,21,75,1,0,15.3039,0.979688
1649257131,6,0,0,2947364,27940,867548,0,0,4,7,688,77,3,21,75,1,0,15.5053,0.979688
1649257141,0,0,0,2947504,27948,867548,0,0,4,7,697,100,3,21,75,1,0,15.5053,0.992578
1649257151,0,0,0,2947492,27956,867548,0,0,4,7,1,122,3,21,75,1,0,15.5053,0.992578
1649257161,7,0,0,2947952,27960,867548,0,0,4,7,10,146,3,21,75,1,0,18.9285,1.21172
1649257171,5,0,0,2948136,27964,867548,0,0,4,7,20,169,3,21,75,1,0,15.3039,0.979688
1649257181,3,0,0,2947916,27972,867548,0,0,4,7,29,193,3,21,75,1,0,15.5053,0.992578
1649257191,4,0,0,2947884,27980,867548,0,0,4,7,38,214,3,21,75,1,0,19.1299,1.22461
1649257201,4,0,0,2947884,27988,867548,0,0,4,7,46,236,3,21,75,1,0,15.7066,1.00547
1649257211,6,0,0,2948044,27996,867548,0,0,4,7,55,259,3,21,75,1,0,15.5053,0.992578
1649257221,4,0,0,2948312,28004,867552,0,0,4,7,64,282,3,21,75,1,0,15.3039,0.979688
1649257231,2,0,0,2948152,28008,867552,0,0,4,7,71,303,3,21,75,1,0,15.5053,0.992578
1649257241,7,0,0,2947960,28016,867548,0,0,4,7,79,323,3,21,75,1,0,15.3039,0.979688
1649257251,2,0,0,2948160,28024,867548,0,0,4,7,86,344,3,21,75,1,0,15.3039,0.979688
1649257261,5,0,0,2947784,28032,867548,0,0,4,7,94,366,3,21,75,1,0,15.3039,0.979688
1649257271,4,0,0,2948428,28040,867548,0,0,4,7,103,389,3,21,75,1,0,15.5053,0.979688
